v1	V(output)	V(n007)	V(n008)
2.368897400638232e+00	-3.436170e-03	7.106934e+00	-4.505305e-05
2.385374385087603e+00	-3.436170e-03	7.111357e+00	-4.505305e-05
2.401965976027095e+00	-3.436170e-03	7.115770e+00	-4.505305e-05
2.418672970607887e+00	-3.436170e-03	7.120173e+00	-4.505305e-05
2.435496171525783e+00	-3.436170e-03	7.124566e+00	-4.505305e-05
2.452436387059778e+00	-3.436170e-03	7.128949e+00	-4.505305e-05
2.469494431110891e+00	-3.436170e-03	7.133323e+00	-4.505305e-05
2.486671123241271e+00	-3.436170e-03	7.137687e+00	-4.505305e-05
2.503967288713573e+00	-3.436170e-03	7.142042e+00	-4.505305e-05
2.521383758530607e+00	-3.436170e-03	7.146388e+00	-4.505305e-05
2.538921369475264e+00	-3.436170e-03	7.150724e+00	-4.505305e-05
2.556580964150723e+00	-3.436170e-03	7.155051e+00	-4.505305e-05
2.574363391020928e+00	-3.436170e-03	7.159369e+00	-4.505305e-05
2.592269504451358e+00	-3.436170e-03	7.163679e+00	-4.505305e-05
2.610300164750076e+00	-3.436170e-03	7.167979e+00	-4.505305e-05
2.628456238209056e+00	-3.436170e-03	7.172271e+00	-4.505305e-05
2.646738597145815e+00	-3.436170e-03	7.176555e+00	-4.505305e-05
2.665148119945312e+00	-3.436170e-03	7.180830e+00	-4.505305e-05
2.683685691102162e+00	-3.436170e-03	7.185096e+00	-4.505305e-05
2.702352201263123e+00	-3.436170e-03	7.189354e+00	-4.505305e-05
2.721148547269893e+00	-3.436170e-03	7.193604e+00	-4.505305e-05
2.740075632202197e+00	-3.436170e-03	7.197846e+00	-4.505305e-05
2.759134365421175e+00	-3.436170e-03	7.202080e+00	-4.505305e-05
2.778325662613075e+00	-3.436170e-03	7.206306e+00	-4.505305e-05
2.797650445833247e+00	-3.436170e-03	7.210525e+00	-4.505305e-05
2.817109643550442e+00	-3.436170e-03	7.214735e+00	-4.505305e-05
2.836704190691423e+00	-3.436170e-03	7.218938e+00	-4.505305e-05
2.856435028685881e+00	-3.436170e-03	7.223133e+00	-4.505305e-05
2.876303105511671e+00	-3.436170e-03	7.227321e+00	-4.505305e-05
2.896309375740354e+00	-3.436170e-03	7.231501e+00	-4.505305e-05
2.916454800583060e+00	-3.436170e-03	7.235674e+00	-4.505305e-05
2.936740347936673e+00	-3.436170e-03	7.239840e+00	-4.505305e-05
2.957166992430333e+00	-3.436170e-03	7.243999e+00	-4.505305e-05
2.977735715472258e+00	-3.436170e-03	7.248150e+00	-4.505305e-05
2.998447505296905e+00	-3.436170e-03	7.252295e+00	-4.505305e-05
3.019303357012442e+00	-3.436170e-03	7.256433e+00	-4.505305e-05
3.040304272648561e+00	-3.436170e-03	7.260563e+00	-4.505305e-05
3.061451261204625e+00	-3.436170e-03	7.264688e+00	-4.505305e-05
3.082745338698138e+00	-3.436170e-03	7.268805e+00	-4.505305e-05
3.104187528213570e+00	-3.436170e-03	7.272916e+00	-4.505305e-05
3.125778859951502e+00	-3.436170e-03	7.277020e+00	-4.505305e-05
3.147520371278129e+00	-3.436170e-03	7.281118e+00	-4.505305e-05
3.169413106775096e+00	-3.436170e-03	7.285209e+00	-4.505305e-05
3.191458118289691e+00	-3.436170e-03	7.289294e+00	-4.505305e-05
3.213656464985377e+00	-3.436170e-03	7.293373e+00	-4.505305e-05
3.236009213392681e+00	-3.436170e-03	7.297446e+00	-4.505305e-05
3.258517437460437e+00	-3.436170e-03	7.301513e+00	-4.505305e-05
3.281182218607384e+00	-3.436170e-03	7.305573e+00	-4.505305e-05
3.304004645774124e+00	-3.436170e-03	7.309628e+00	-4.505305e-05
3.326985815475437e+00	-3.436170e-03	7.313676e+00	-4.505305e-05
3.350126831852970e+00	-3.436170e-03	7.317719e+00	-4.505305e-05
3.373428806728281e+00	-3.436170e-03	7.321756e+00	-4.505305e-05
3.396892859656257e+00	-3.436170e-03	7.325788e+00	-4.505305e-05
3.420520117978907e+00	-3.436170e-03	7.329813e+00	-4.505305e-05
3.444311716879523e+00	-3.436170e-03	7.333833e+00	-4.505305e-05
3.468268799437222e+00	-3.436170e-03	7.337848e+00	-4.505305e-05
3.492392516681864e+00	-3.436170e-03	7.341857e+00	-4.505305e-05
3.516684027649355e+00	-3.436170e-03	7.345861e+00	-4.505305e-05
3.541144499437334e+00	-3.436170e-03	7.349859e+00	-4.505305e-05
3.565775107261245e+00	-3.436170e-03	7.353852e+00	-4.505305e-05
3.590577034510802e+00	-3.436170e-03	7.357841e+00	-4.505305e-05
3.615551472806847e+00	-3.436170e-03	7.361823e+00	-4.505305e-05
3.640699622058599e+00	-3.436170e-03	7.365801e+00	-4.505305e-05
3.666022690521305e+00	-3.436170e-03	7.369774e+00	-4.505305e-05
3.691521894854293e+00	-3.436170e-03	7.373741e+00	-4.505305e-05
3.717198460179426e+00	-3.436170e-03	7.377704e+00	-4.505305e-05
3.743053620139962e+00	-3.436170e-03	7.381662e+00	-4.505305e-05
3.769088616959829e+00	-3.436170e-03	7.385615e+00	-4.505305e-05
3.795304701503302e+00	-3.436170e-03	7.389564e+00	-4.505305e-05
3.821703133335109e+00	-3.436170e-03	7.393507e+00	-4.505305e-05
3.848285180780940e+00	-3.436170e-03	7.397446e+00	-4.505305e-05
3.875052120988391e+00	-3.436170e-03	7.401381e+00	-4.505305e-05
3.902005239988321e+00	-3.436170e-03	7.405311e+00	-4.505305e-05
3.929145832756639e+00	-3.436170e-03	7.409236e+00	-4.505305e-05
3.956475203276526e+00	-3.436170e-03	7.413157e+00	-4.505305e-05
3.983994664601083e+00	-3.436170e-03	7.417074e+00	-4.505305e-05
4.011705538916416e+00	-3.436170e-03	7.420986e+00	-4.505305e-05
4.039609157605166e+00	-3.436170e-03	7.424894e+00	-4.505305e-05
4.067706861310469e+00	-3.436170e-03	7.428798e+00	-4.505305e-05
4.096000000000372e+00	-3.436170e-03	7.432698e+00	-4.505305e-05
4.124489933032695e+00	-3.436170e-03	7.436594e+00	-4.505305e-05
4.153178029220337e+00	-3.436170e-03	7.440485e+00	-4.505305e-05
4.182065666897044e+00	-3.436170e-03	7.444372e+00	-4.505305e-05
4.211154233983632e+00	-3.436170e-03	7.448256e+00	-4.505305e-05
4.240445128054669e+00	-3.436170e-03	7.452136e+00	-4.505305e-05
4.269939756405623e+00	-3.436170e-03	7.456011e+00	-4.505305e-05
4.299639536120477e+00	-3.436170e-03	7.459883e+00	-4.505305e-05
4.329545894139811e+00	-3.436170e-03	7.463751e+00	-4.505305e-05
4.359660267329362e+00	-3.436170e-03	7.467615e+00	-4.505305e-05
4.389984102549060e+00	-3.436170e-03	7.471476e+00	-4.505305e-05
4.420518856722540e+00	-3.436170e-03	7.475333e+00	-4.505305e-05
4.451265996907144e+00	-3.436170e-03	7.479186e+00	-4.505305e-05
4.482227000364402e+00	-3.436170e-03	7.483036e+00	-4.505305e-05
4.513403354631014e+00	-3.436170e-03	7.486882e+00	-4.505305e-05
4.544796557590312e+00	-3.436170e-03	7.490725e+00	-4.505305e-05
4.576408117544235e+00	-3.436170e-03	7.494565e+00	-4.505305e-05
4.608239553285789e+00	-3.436170e-03	7.498401e+00	-4.505305e-05
4.640292394172020e+00	-3.436170e-03	7.502234e+00	-4.505305e-05
4.672568180197495e+00	-3.436170e-03	7.506063e+00	-4.505305e-05
4.705068462068291e+00	-3.436170e-03	7.509889e+00	-4.505305e-05
4.737794801276497e+00	-3.436170e-03	7.513712e+00	-4.505305e-05
4.770748770175238e+00	-3.436170e-03	7.517531e+00	-4.505305e-05
4.803931952054222e+00	-3.436170e-03	7.521348e+00	-4.505305e-05
4.837345941215806e+00	-3.436170e-03	7.525162e+00	-4.505305e-05
4.870992343051598e+00	-3.436170e-03	7.528972e+00	-4.505305e-05
4.904872774119588e+00	-3.436170e-03	7.532780e+00	-4.505305e-05
4.938988862221814e+00	-3.436170e-03	7.536584e+00	-4.505305e-05
4.973342246482575e+00	-3.436170e-03	7.540386e+00	-4.505305e-05
5.007934577427180e+00	-3.436170e-03	7.544185e+00	-4.505305e-05
5.042767517061248e+00	-3.436170e-03	7.547981e+00	-4.505305e-05
5.077842738950563e+00	-3.436170e-03	7.551774e+00	-4.505305e-05
5.113161928301481e+00	-3.436170e-03	7.555564e+00	-4.505305e-05
5.148726782041891e+00	-3.436170e-03	7.559352e+00	-4.505305e-05
5.184539008902752e+00	-3.436170e-03	7.563137e+00	-4.505305e-05
5.220600329500187e+00	-3.436170e-03	7.566919e+00	-4.505305e-05
5.256912476418149e+00	-3.436170e-03	7.570699e+00	-4.505305e-05
5.293477194291666e+00	-3.436170e-03	7.574476e+00	-4.505305e-05
5.330296239890661e+00	-3.436170e-03	7.578250e+00	-4.505305e-05
5.367371382204361e+00	-3.436170e-03	7.582022e+00	-4.505305e-05
5.404704402526284e+00	-3.436170e-03	7.585792e+00	-4.505305e-05
5.442297094539825e+00	-3.436170e-03	7.589559e+00	-4.505305e-05
5.480151264404432e+00	-3.436170e-03	7.593324e+00	-4.505305e-05
5.518268730842388e+00	-3.436170e-03	7.597086e+00	-4.505305e-05
5.556651325226190e+00	-3.436170e-03	7.600846e+00	-4.505305e-05
5.595300891666533e+00	-3.436170e-03	7.604604e+00	-4.505305e-05
5.634219287100924e+00	-3.436170e-03	7.608360e+00	-4.505305e-05
5.673408381382886e+00	-3.436170e-03	7.612113e+00	-4.505305e-05
5.712870057371803e+00	-3.436170e-03	7.615864e+00	-4.505305e-05
5.752606211023383e+00	-3.436170e-03	7.619613e+00	-4.505305e-05
5.792618751480748e+00	-3.436170e-03	7.623360e+00	-4.505305e-05
5.832909601166160e+00	-3.436170e-03	7.627105e+00	-4.505305e-05
5.873480695873388e+00	-3.436170e-03	7.630848e+00	-4.505305e-05
5.914333984860708e+00	-3.436170e-03	7.634589e+00	-4.505305e-05
5.955471430944560e+00	-3.436170e-03	7.638328e+00	-4.505305e-05
5.996895010593854e+00	-3.436170e-03	7.642065e+00	-4.505305e-05
6.038606714024928e+00	-3.436170e-03	7.645799e+00	-4.505305e-05
6.080608545297167e+00	-3.436170e-03	7.649532e+00	-4.505305e-05
6.122902522409294e+00	-3.436170e-03	7.653264e+00	-4.505305e-05
6.165490677396322e+00	-3.436170e-03	7.656993e+00	-4.505305e-05
6.208375056427186e+00	-3.436170e-03	7.660721e+00	-4.505305e-05
6.251557719903050e+00	-3.436170e-03	7.664447e+00	-4.505305e-05
6.295040742556303e+00	-3.436170e-03	7.668171e+00	-4.505305e-05
6.338826213550238e+00	-3.436170e-03	7.671894e+00	-4.505305e-05
6.382916236579429e+00	-3.436170e-03	7.675615e+00	-4.505305e-05
6.427312929970801e+00	-3.436170e-03	7.679334e+00	-4.505305e-05
6.472018426785409e+00	-3.436170e-03	7.683052e+00	-4.505305e-05
6.517034874920922e+00	-3.436170e-03	7.686769e+00	-4.505305e-05
6.562364437214817e+00	-3.436170e-03	7.690483e+00	-4.505305e-05
6.608009291548297e+00	-3.436170e-03	7.694197e+00	-4.505305e-05
6.653971630950925e+00	-3.436170e-03	7.697908e+00	-4.505305e-05
6.700253663705992e+00	-3.436170e-03	7.701619e+00	-4.505305e-05
6.746857613456613e+00	-3.436170e-03	7.705328e+00	-4.505305e-05
6.793785719312566e+00	-3.436170e-03	7.709035e+00	-4.505305e-05
6.841040235957866e+00	-3.436170e-03	7.712742e+00	-4.505305e-05
6.888623433759099e+00	-3.436170e-03	7.716447e+00	-4.505305e-05
6.936537598874497e+00	-3.436170e-03	7.720150e+00	-4.505305e-05
6.984785033363782e+00	-3.436170e-03	7.723853e+00	-4.505305e-05
7.033368055298764e+00	-3.436170e-03	7.727554e+00	-4.505305e-05
7.082288998874722e+00	-3.436170e-03	7.731255e+00	-4.505305e-05
7.131550214522544e+00	-3.436170e-03	7.734954e+00	-4.505305e-05
7.181154069021661e+00	-3.436170e-03	7.738652e+00	-4.505305e-05
7.231102945613752e+00	-3.436170e-03	7.742348e+00	-4.505305e-05
7.281399244117256e+00	-3.436170e-03	7.746044e+00	-4.505305e-05
7.332045381042668e+00	-3.436170e-03	7.749739e+00	-4.505305e-05
7.383043789708645e+00	-3.436170e-03	7.753433e+00	-4.505305e-05
7.434396920358911e+00	-3.436170e-03	7.757125e+00	-4.505305e-05
7.486107240279985e+00	-3.436170e-03	7.760818e+00	-4.505305e-05
7.538177233919718e+00	-3.436170e-03	7.764508e+00	-4.505305e-05
7.590609403006666e+00	-3.436170e-03	7.768198e+00	-4.505305e-05
7.643406266670280e+00	-3.436170e-03	7.771888e+00	-4.505305e-05
7.696570361561944e+00	-3.436170e-03	7.775576e+00	-4.505304e-05
7.750104241976848e+00	-3.436170e-03	7.779263e+00	-4.505304e-05
7.804010479976707e+00	-3.436170e-03	7.782950e+00	-4.505304e-05
7.858291665513344e+00	-3.436170e-03	7.786637e+00	-4.505304e-05
7.912950406553120e+00	-3.436170e-03	7.790322e+00	-4.505304e-05
7.967989329202234e+00	-3.436170e-03	7.794007e+00	-4.505304e-05
8.023411077832902e+00	-3.436170e-03	7.797691e+00	-4.505304e-05
8.079218315210401e+00	-3.436170e-03	7.801374e+00	-4.505304e-05
8.135413722621006e+00	-3.436170e-03	7.805058e+00	-4.505304e-05
8.192000000000814e+00	-3.436170e-03	7.808740e+00	-4.505304e-05
8.248979866065460e+00	-3.436170e-03	7.812422e+00	-4.505304e-05
8.306356058440745e+00	-3.436170e-03	7.816103e+00	-4.505304e-05
8.364131333794159e+00	-3.436170e-03	7.819784e+00	-4.505304e-05
8.422308467967335e+00	-3.436170e-03	7.823464e+00	-4.505304e-05
8.480890256109410e+00	-3.436170e-03	7.827144e+00	-4.505304e-05
8.539879512811318e+00	-3.436170e-03	7.830823e+00	-4.505304e-05
8.599279072241025e+00	-3.436170e-03	7.834503e+00	-4.505304e-05
8.659091788279692e+00	-3.436170e-03	7.838181e+00	-4.505304e-05
8.719320534658795e+00	-3.436170e-03	7.841860e+00	-4.505304e-05
8.779968205098191e+00	-3.436170e-03	7.845539e+00	-4.505304e-05
8.841037713445152e+00	-3.436170e-03	7.849216e+00	-4.505304e-05
8.902531993814359e+00	-3.436170e-03	7.852894e+00	-4.505304e-05
8.964454000728876e+00	-3.436170e-03	7.856572e+00	-4.505304e-05
9.026806709262100e+00	-3.436170e-03	7.860250e+00	-4.505304e-05
9.089593115180699e+00	-3.436170e-03	7.863926e+00	-4.505304e-05
9.152816235088546e+00	-3.436170e-03	7.867604e+00	-4.505304e-05
9.216479106571652e+00	-3.436170e-03	7.871281e+00	-4.505304e-05
9.280584788344115e+00	-3.436170e-03	7.874958e+00	-4.505304e-05
9.345136360395067e+00	-3.436170e-03	7.878635e+00	-4.505304e-05
9.410136924136658e+00	-3.436170e-03	7.882312e+00	-4.505304e-05
9.475589602553070e+00	-3.436170e-03	7.885989e+00	-4.505304e-05
9.541497540350553e+00	-3.436170e-03	7.889666e+00	-4.505304e-05
9.607863904108521e+00	-3.436170e-03	7.893343e+00	-4.505304e-05
9.674691882431691e+00	-3.436170e-03	7.897020e+00	-4.505304e-05
9.741984686103278e+00	-3.436170e-03	7.900698e+00	-4.505304e-05
9.809745548239258e+00	-3.436170e-03	7.904375e+00	-4.505304e-05
9.877977724443712e+00	-3.436170e-03	7.908052e+00	-4.505304e-05
9.946684492965234e+00	-3.436170e-03	7.911731e+00	-4.505304e-05
1.001586915485444e+01	-3.436170e-03	7.915409e+00	-4.505304e-05
1.008553503412258e+01	-3.436170e-03	7.919087e+00	-4.505304e-05
1.015568547790121e+01	-3.436170e-03	7.922766e+00	-4.505304e-05
1.022632385660305e+01	-3.436170e-03	7.926445e+00	-4.505304e-05
1.029745356408387e+01	-3.436170e-03	7.930124e+00	-4.505304e-05
1.036907801780559e+01	-3.436170e-03	7.933804e+00	-4.505304e-05
1.044120065900046e+01	-3.436170e-03	7.937484e+00	-4.505304e-05
1.051382495283639e+01	-3.436170e-03	7.941164e+00	-4.505304e-05
1.058695438858342e+01	-3.436170e-03	7.944846e+00	-4.505304e-05
1.066059247978141e+01	-3.436170e-03	7.948527e+00	-4.505304e-05
1.073474276440881e+01	-3.436170e-03	7.952209e+00	-4.505304e-05
1.080940880505266e+01	-3.436170e-03	7.955892e+00	-4.505304e-05
1.088459418907974e+01	-3.436170e-03	7.959575e+00	-4.505304e-05
1.096030252880895e+01	-3.436170e-03	7.963258e+00	-4.505304e-05
1.103653746168487e+01	-3.436170e-03	7.966942e+00	-4.505304e-05
1.111330265045247e+01	-3.436170e-03	7.970627e+00	-4.505304e-05
1.119060178333316e+01	-3.436170e-03	7.974313e+00	-4.505304e-05
1.126843857420194e+01	-3.436170e-03	7.977999e+00	-4.505304e-05
1.134681676276587e+01	-3.436170e-03	7.981686e+00	-4.505304e-05
1.142574011474370e+01	-3.436169e-03	7.985374e+00	-4.505304e-05
1.150521242204686e+01	-3.436169e-03	7.989063e+00	-4.505304e-05
1.158523750296159e+01	-3.436169e-03	7.992752e+00	-4.505304e-05
1.166581920233242e+01	-3.436169e-03	7.996442e+00	-4.505304e-05
1.174696139174687e+01	-3.436169e-03	8.000134e+00	-4.505304e-05
1.182866796972151e+01	-3.436169e-03	8.003825e+00	-4.505304e-05
1.191094286188922e+01	-3.436169e-03	8.007518e+00	-4.505304e-05
1.199379002118781e+01	-3.436169e-03	8.011211e+00	-4.505304e-05
1.207721342804996e+01	-3.436169e-03	8.014907e+00	-4.505304e-05
1.216121709059443e+01	-3.436169e-03	8.018602e+00	-4.505304e-05
1.224580504481869e+01	-3.436169e-03	8.022299e+00	-4.505304e-05
1.233098135479275e+01	-3.436169e-03	8.025997e+00	-4.505304e-05
1.241675011285447e+01	-3.436169e-03	8.029696e+00	-4.505304e-05
1.250311543980620e+01	-3.436169e-03	8.033396e+00	-4.505304e-05
1.259008148511271e+01	-3.436169e-03	8.037097e+00	-4.505304e-05
1.267765242710058e+01	-3.436169e-03	8.040799e+00	-4.505304e-05
1.276583247315896e+01	-3.436169e-03	8.044503e+00	-4.505304e-05
1.285462585994171e+01	-3.436169e-03	8.048207e+00	-4.505304e-05
1.294403685357092e+01	-3.436169e-03	8.051913e+00	-4.505304e-05
1.303406974984195e+01	-3.436169e-03	8.055620e+00	-4.505304e-05
1.312472887442974e+01	-3.436169e-03	8.059329e+00	-4.505304e-05
1.321601858309670e+01	-3.436169e-03	8.063039e+00	-4.505304e-05
1.330794326190196e+01	-3.436169e-03	8.066751e+00	-4.505304e-05
1.340050732741209e+01	-3.436169e-03	8.070463e+00	-4.505304e-05
1.349371522691333e+01	-3.436169e-03	8.074177e+00	-4.505304e-05
1.358757143862524e+01	-3.436169e-03	8.077892e+00	-4.505304e-05
1.368208047191584e+01	-3.436169e-03	8.081609e+00	-4.505304e-05
1.377724686751831e+01	-3.436169e-03	8.085328e+00	-4.505304e-05
1.387307519774910e+01	-3.436169e-03	8.089047e+00	-4.505304e-05
1.396957006672767e+01	-3.436169e-03	8.092769e+00	-4.505304e-05
1.406673611059764e+01	-3.436169e-03	8.096492e+00	-4.505304e-05
1.416457799774956e+01	-3.436169e-03	8.100217e+00	-4.505304e-05
1.426310042904520e+01	-3.436169e-03	8.103943e+00	-4.505304e-05
1.436230813804343e+01	-3.436169e-03	8.107671e+00	-4.505304e-05
1.446220589122762e+01	-3.436169e-03	8.111401e+00	-4.505304e-05
1.456279848823463e+01	-3.436169e-03	8.115132e+00	-4.505304e-05
1.466409076208545e+01	-3.436169e-03	8.118865e+00	-4.505304e-05
1.476608757941741e+01	-3.436169e-03	8.122601e+00	-4.505304e-05
1.486879384071794e+01	-3.436169e-03	8.126337e+00	-4.505304e-05
1.497221448056009e+01	-3.436169e-03	8.130075e+00	-4.505304e-05
1.507635446783955e+01	-3.436169e-03	8.133816e+00	-4.505304e-05
1.518121880601345e+01	-3.436169e-03	8.137558e+00	-4.505304e-05
1.528681253334068e+01	-3.436169e-03	8.141303e+00	-4.505304e-05
1.539314072312400e+01	-3.436169e-03	8.145049e+00	-4.505304e-05
1.550020848395381e+01	-3.436169e-03	8.148797e+00	-4.505304e-05
1.560802095995353e+01	-3.436169e-03	8.152548e+00	-4.505304e-05
1.571658333102680e+01	-3.436169e-03	8.156300e+00	-4.505304e-05
1.582590081310635e+01	-3.436169e-03	8.160054e+00	-4.505304e-05
1.593597865840458e+01	-3.436169e-03	8.163811e+00	-4.505304e-05
1.604682215566592e+01	-3.436169e-03	8.167569e+00	-4.505304e-05
1.615843663042092e+01	-3.436169e-03	8.171329e+00	-4.505304e-05
1.627082744524214e+01	-3.436169e-03	8.175093e+00	-4.505304e-05
1.638400000000176e+01	-3.436169e-03	8.178858e+00	-4.505304e-05
1.649795973213105e+01	-3.436169e-03	8.182626e+00	-4.505304e-05
1.661271211688162e+01	-3.436169e-03	8.186395e+00	-4.505304e-05
1.672826266758845e+01	-3.436169e-03	8.190167e+00	-4.505304e-05
1.684461693593481e+01	-3.436169e-03	8.193941e+00	-4.505304e-05
1.696178051221895e+01	-3.436169e-03	8.197719e+00	-4.505304e-05
1.707975902562277e+01	-3.436169e-03	8.201497e+00	-4.505304e-05
1.719855814448218e+01	-3.436169e-03	8.205279e+00	-4.505304e-05
1.731818357655952e+01	-3.436169e-03	8.209064e+00	-4.505304e-05
1.743864106931773e+01	-3.436169e-03	8.212850e+00	-4.505304e-05
1.755993641019652e+01	-3.436169e-03	8.216639e+00	-4.505304e-05
1.768207542689044e+01	-3.436169e-03	8.220430e+00	-4.505304e-05
1.780506398762886e+01	-3.436169e-03	8.224225e+00	-4.505304e-05
1.792890800145789e+01	-3.436169e-03	8.228022e+00	-4.505304e-05
1.805361341852434e+01	-3.436169e-03	8.231821e+00	-4.505304e-05
1.817918623036154e+01	-3.436169e-03	8.235623e+00	-4.505304e-05
1.830563247017723e+01	-3.436169e-03	8.239429e+00	-4.505304e-05
1.843295821314345e+01	-3.436169e-03	8.243237e+00	-4.505304e-05
1.856116957668838e+01	-3.436169e-03	8.247046e+00	-4.505304e-05
1.869027272079028e+01	-3.436169e-03	8.250860e+00	-4.505304e-05
1.882027384827347e+01	-3.436169e-03	8.254676e+00	-4.505304e-05
1.895117920510629e+01	-3.436169e-03	8.258495e+00	-4.505304e-05
1.908299508070126e+01	-3.436169e-03	8.262318e+00	-4.505304e-05
1.921572780821719e+01	-3.436169e-03	8.266142e+00	-4.505304e-05
1.934938376486353e+01	-3.436169e-03	8.269970e+00	-4.505304e-05
1.948396937220670e+01	-3.436169e-03	8.273801e+00	-4.505304e-05
1.961949109647867e+01	-3.436169e-03	8.277636e+00	-4.505304e-05
1.975595544888757e+01	-3.436169e-03	8.281472e+00	-4.505304e-05
1.989336898593062e+01	-3.436169e-03	8.285313e+00	-4.505304e-05
2.003173830970904e+01	-3.436169e-03	8.289156e+00	-4.505304e-05
2.017107006824531e+01	-3.436169e-03	8.293002e+00	-4.505304e-05
2.031137095580258e+01	-3.436169e-03	8.296852e+00	-4.505304e-05
2.045264771320625e+01	-3.436169e-03	8.300705e+00	-4.505304e-05
2.059490712816789e+01	-3.436169e-03	8.304562e+00	-4.505304e-05
2.073815603561134e+01	-3.436169e-03	8.308421e+00	-4.505304e-05
2.088240131800108e+01	-3.436169e-03	8.312284e+00	-4.505304e-05
2.102764990567293e+01	-3.436169e-03	8.316150e+00	-4.505304e-05
2.117390877716700e+01	-3.436169e-03	8.320020e+00	-4.505304e-05
2.132118495956298e+01	-3.436169e-03	8.323894e+00	-4.505304e-05
2.146948552881778e+01	-3.436169e-03	8.327770e+00	-4.505304e-05
2.161881761010547e+01	-3.436169e-03	8.331650e+00	-4.505304e-05
2.176918837815964e+01	-3.436169e-03	8.335534e+00	-4.505304e-05
2.192060505761807e+01	-3.436169e-03	8.339421e+00	-4.505304e-05
2.207307492336990e+01	-3.436169e-03	8.343312e+00	-4.505304e-05
2.222660530090510e+01	-3.436169e-03	8.347207e+00	-4.505304e-05
2.238120356666648e+01	-3.436169e-03	8.351106e+00	-4.505304e-05
2.253687714840405e+01	-3.436169e-03	8.355008e+00	-4.505304e-05
2.269363352553189e+01	-3.436169e-03	8.358914e+00	-4.505304e-05
2.285148022948756e+01	-3.436169e-03	8.362823e+00	-4.505304e-05
2.301042484409389e+01	-3.436169e-03	8.366737e+00	-4.505304e-05
2.317047500592335e+01	-3.436169e-03	8.370655e+00	-4.505304e-05
2.333163840466500e+01	-3.436169e-03	8.374577e+00	-4.505304e-05
2.349392278349391e+01	-3.436169e-03	8.378502e+00	-4.505304e-05
2.365733593944319e+01	-3.436169e-03	8.382431e+00	-4.505304e-05
2.382188572377861e+01	-3.436169e-03	8.386365e+00	-4.505304e-05
2.398758004237579e+01	-3.436169e-03	8.390303e+00	-4.505304e-05
2.415442685610008e+01	-3.436169e-03	8.394244e+00	-4.505304e-05
2.432243418118904e+01	-3.436169e-03	8.398190e+00	-4.505304e-05
2.449161008963755e+01	-3.436169e-03	8.402141e+00	-4.505304e-05
2.466196270958567e+01	-3.436169e-03	8.406095e+00	-4.505304e-05
2.483350022570912e+01	-3.436169e-03	8.410053e+00	-4.505304e-05
2.500623087961258e+01	-3.436169e-03	8.414017e+00	-4.505304e-05
2.518016297022560e+01	-3.436169e-03	8.417984e+00	-4.505304e-05
2.535530485420134e+01	-3.436169e-03	8.421955e+00	-4.505304e-05
2.553166494631811e+01	-3.436169e-03	8.425932e+00	-4.505304e-05
2.570925171988360e+01	-3.436169e-03	8.429913e+00	-4.505304e-05
2.588807370714204e+01	-3.436169e-03	8.433897e+00	-4.505304e-05
2.606813949968409e+01	-3.436169e-03	8.437887e+00	-4.505304e-05
2.624945774885968e+01	-3.436169e-03	8.441881e+00	-4.505304e-05
2.643203716619360e+01	-3.436169e-03	8.445880e+00	-4.505304e-05
2.661588652380411e+01	-3.436169e-03	8.449883e+00	-4.505304e-05
2.680101465482438e+01	-3.436169e-03	8.453892e+00	-4.505304e-05
2.698743045382687e+01	-3.436169e-03	8.457905e+00	-4.505304e-05
2.717514287725068e+01	-3.436169e-03	8.461924e+00	-4.505304e-05
2.736416094383188e+01	-3.436169e-03	8.465946e+00	-4.505304e-05
2.755449373503682e+01	-3.436169e-03	8.469974e+00	-4.505304e-05
2.774615039549841e+01	-3.436169e-03	8.474007e+00	-4.505304e-05
2.793914013345555e+01	-3.436169e-03	8.478044e+00	-4.505304e-05
2.813347222119549e+01	-3.436169e-03	8.482086e+00	-4.505304e-05
2.832915599549932e+01	-3.436169e-03	8.486135e+00	-4.505304e-05
2.852620085809061e+01	-3.436169e-03	8.490187e+00	-4.505304e-05
2.872461627608708e+01	-3.436169e-03	8.494245e+00	-4.505304e-05
2.892441178245544e+01	-3.436169e-03	8.498308e+00	-4.505304e-05
2.912559697646946e+01	-3.436169e-03	8.502377e+00	-4.505304e-05
2.932818152417112e+01	-3.436169e-03	8.506450e+00	-4.505304e-05
2.953217515883503e+01	-3.436169e-03	8.510529e+00	-4.505304e-05
2.973758768143609e+01	-3.436169e-03	8.514613e+00	-4.505304e-05
2.994442896112039e+01	-3.436169e-03	8.518703e+00	-4.505304e-05
3.015270893567932e+01	-3.436169e-03	8.522799e+00	-4.505304e-05
3.036243761202712e+01	-3.436169e-03	8.526899e+00	-4.505304e-05
3.057362506668158e+01	-3.436169e-03	8.531005e+00	-4.505304e-05
3.078628144624824e+01	-3.436169e-03	8.535117e+00	-4.505304e-05
3.100041696790785e+01	-3.436169e-03	8.539235e+00	-4.505304e-05
3.121604191990729e+01	-3.436169e-03	8.543358e+00	-4.505304e-05
3.143316666205384e+01	-3.436169e-03	8.547487e+00	-4.505304e-05
3.165180162621294e+01	-3.436169e-03	8.551621e+00	-4.505304e-05
3.187195731680940e+01	-3.436169e-03	8.555762e+00	-4.505304e-05
3.209364431133208e+01	-3.436169e-03	8.559909e+00	-4.505304e-05
